all_params,f1score,precision,recall
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.2_3_6b_0.2_3_7b_0.5_3_8b_0.3_3_9b_0.1_3,0.8772660855728394,0.8051417073521083,0.9635836505764567
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.2_3_6b_0.2_3_7b_0.8_10_8b_0.5_3_9b_0.1_3,0.8772058981367932,0.8050497744631172,0.9635701028274152
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.2_3_6b_0.2_3_7b_0.8_10_8b_0.05_3_9b_0.1_3,0.8772873867932687,0.8051965134974683,0.9635565550783737
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.2_3_6b_0.2_3_7b_0.8_10_8b_0.3_3_9b_0.1_3,0.8772058981367932,0.8050497744631172,0.9635701028274152
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.2_3_6b_0.2_5_7b_0.2_3_8b_0.5_3_9b_0.1_3,0.8770833473373844,0.8049568200975821,0.9634075298389173
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.2_3_6b_0.2_5_7b_0.2_3_8b_0.05_3_9b_0.1_3,0.8771648314432837,0.8051035591319332,0.9633939820898758
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.2_3_6b_0.2_5_7b_0.2_3_8b_0.3_3_9b_0.1_3,0.8770833473373844,0.8049568200975821,0.9634075298389173
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.2_3_6b_0.2_5_7b_0.5_3_8b_0.5_3_9b_0.1_3,0.8771332480938634,0.8049935932531784,0.9634752685841248
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.2_3_6b_0.2_5_7b_0.5_3_8b_0.05_3_9b_0.1_3,0.8772147343037094,0.8051403322875296,0.9634617208350833
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.2_3_6b_0.2_5_7b_0.5_3_8b_0.3_3_9b_0.1_3,0.8771332480938635,0.8049935932531785,0.9634752685841248
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.2_3_6b_0.2_5_7b_0.8_10_8b_0.5_3_9b_0.1_3,0.8770730575427,0.8049016603641874,0.9634617208350833
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.2_3_6b_0.2_5_7b_0.8_10_8b_0.05_3_9b_0.1_3,0.8771545523061812,0.8050483993985385,0.9634481730860418
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.2_3_6b_0.2_5_7b_0.8_10_8b_0.3_3_9b_0.1_3,0.8770730575427002,0.8049016603641875,0.9634617208350833
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.2_3_6b_0.5_3_7b_0.2_3_8b_0.5_3_9b_0.1_3,0.8777983211025117,0.8059629744937618,0.9636920325687887
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.2_3_6b_0.5_3_7b_0.2_3_8b_0.05_3_9b_0.1_3,0.8778797237504944,0.8061097135281129,0.9636784848197472
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.2_3_6b_0.5_3_7b_0.2_3_8b_0.3_3_9b_0.1_3,0.8777983211025117,0.8059629744937618,0.9636920325687887
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.2_3_6b_0.5_3_7b_0.5_3_8b_0.5_3_9b_0.1_3,0.8778482320905304,0.8059997476493582,0.9637597713139961
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.2_3_6b_0.5_3_7b_0.5_3_8b_0.05_3_9b_0.1_3,0.8779296368449657,0.8061464866837093,0.9637462235649547
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.2_3_6b_0.5_3_7b_0.5_3_8b_0.3_3_9b_0.1_3,0.8778482320905304,0.8059997476493582,0.9637597713139961
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.2_3_6b_0.5_3_7b_0.8_10_8b_0.5_3_9b_0.1_3,0.8777880830897266,0.8059078147603671,0.9637462235649547
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.2_3_6b_0.5_3_7b_0.8_10_8b_0.05_3_9b_0.1_3,0.8778694963835773,0.8060545537947182,0.9637326758159132
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.2_3_6b_0.5_3_7b_0.8_10_8b_0.3_3_9b_0.1_3,0.8777880830897266,0.8059078147603673,0.9637462235649547
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.5_3_6b_0.2_3_7b_0.2_3_8b_0.5_3_9b_0.1_3,0.8773611441451158,0.8052734778263289,0.9636242938235812
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.5_3_6b_0.2_3_7b_0.2_3_8b_0.05_3_9b_0.1_3,0.8774426138758973,0.80542021686068,0.9636107460745397
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.5_3_6b_0.2_3_7b_0.2_3_8b_0.3_3_9b_0.1_3,0.8773611441451157,0.8052734778263286,0.9636242938235812
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.5_3_6b_0.2_3_7b_0.5_3_8b_0.5_3_9b_0.1_3,0.8774110467054175,0.8053102509819252,0.9636920325687887
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.5_3_6b_0.2_3_7b_0.5_3_8b_0.05_3_9b_0.1_3,0.8774925185402248,0.8054569900162764,0.9636784848197472
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.5_3_6b_0.2_3_7b_0.5_3_8b_0.3_3_9b_0.1_3,0.8774110467054175,0.8053102509819252,0.9636920325687887
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.5_3_6b_0.2_3_7b_0.8_10_8b_0.5_3_9b_0.1_3,0.8773508634886809,0.8052183180929342,0.9636784848197472
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.5_3_6b_0.2_3_7b_0.8_10_8b_0.05_3_9b_0.1_3,0.8774323438731348,0.8053650571272853,0.9636649370707057
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.5_3_6b_0.2_3_7b_0.8_10_8b_0.3_3_9b_0.1_3,0.8773508634886809,0.8052183180929342,0.9636784848197472
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.5_3_6b_0.2_5_7b_0.2_3_8b_0.5_3_9b_0.1_3,0.8772283104444003,0.805125363727399,0.9635159118312492
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.5_3_6b_0.2_5_7b_0.2_3_8b_0.05_3_9b_0.1_3,0.8773097862779646,0.8052721027617501,0.9635023640822078
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.5_3_6b_0.2_5_7b_0.2_3_8b_0.3_3_9b_0.1_3,0.8772283104444003,0.805125363727399,0.9635159118312492
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.5_3_6b_0.2_5_7b_0.5_3_8b_0.5_3_9b_0.1_3,0.8772782122387877,0.8051621368829954,0.9635836505764567
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.5_3_6b_0.2_5_7b_0.5_3_8b_0.05_3_9b_0.1_3,0.8773596901763798,0.8053088759173465,0.9635701028274152
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.5_3_6b_0.2_5_7b_0.5_3_8b_0.3_3_9b_0.1_3,0.8772782122387877,0.8051621368829954,0.9635836505764567
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.5_3_6b_0.2_5_7b_0.8_10_8b_0.5_3_9b_0.1_3,0.877218025908213,0.8050702039940043,0.9635701028274152
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.5_3_6b_0.2_5_7b_0.8_10_8b_0.05_3_9b_0.1_3,0.8772995123972901,0.8052169430283554,0.9635565550783737
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.5_3_6b_0.2_5_7b_0.8_10_8b_0.3_3_9b_0.1_3,0.877218025908213,0.8050702039940043,0.9635701028274152
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.5_3_6b_0.5_3_7b_0.2_3_8b_0.5_3_9b_0.1_3,0.877943244043045,0.8061315181235787,0.9638004145611206
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.5_3_6b_0.5_3_7b_0.2_3_8b_0.05_3_9b_0.1_3,0.878024638440491,0.8062782571579297,0.9637868668120791
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.5_3_6b_0.5_3_7b_0.2_3_8b_0.3_3_9b_0.1_3,0.8779432440430449,0.8061315181235785,0.9638004145611206
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.5_3_6b_0.5_3_7b_0.5_3_8b_0.5_3_9b_0.1_3,0.877993156068986,0.806168291279175,0.9638681533063281
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.5_3_6b_0.5_3_7b_0.5_3_8b_0.05_3_9b_0.1_3,0.8780745525729641,0.8063150303135262,0.9638546055572866
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.5_3_6b_0.5_3_7b_0.5_3_8b_0.3_3_9b_0.1_3,0.8779931560689862,0.8061682912791751,0.9638681533063281
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.5_3_6b_0.5_3_7b_0.8_10_8b_0.5_3_9b_0.1_3,0.8779330112767985,0.8060763583901839,0.9638546055572866
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.5_3_6b_0.5_3_7b_0.8_10_8b_0.05_3_9b_0.1_3,0.8780144163180477,0.8062230974245352,0.9638410578082451
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_5_5b_0.5_3_6b_0.5_3_7b_0.8_10_8b_0.3_3_9b_0.1_3,0.8779330112767985,0.8060763583901839,0.9638546055572866
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.6_5_6b_0.2_3_7b_0.2_3_8b_0.5_3_9b_0.1_3,0.8782084288836407,0.8064839275313774,0.9639358920515356
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.6_5_6b_0.2_3_7b_0.2_3_8b_0.05_3_9b_0.1_3,0.8782897979666194,0.8066306665657286,0.9639223443024941
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.6_5_6b_0.2_3_7b_0.2_3_8b_0.3_3_9b_0.1_3,0.8782084288836406,0.8064839275313773,0.9639358920515356
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.6_5_6b_0.2_3_7b_0.5_3_8b_0.5_3_9b_0.1_3,0.878258344095653,0.8065207006869738,0.9640036307967431
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.6_5_6b_0.2_3_7b_0.5_3_8b_0.05_3_9b_0.1_3,0.8783397152858379,0.8066674397213248,0.9639900830477016
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.6_5_6b_0.2_3_7b_0.5_3_8b_0.3_3_9b_0.1_3,0.878258344095653,0.8065207006869738,0.9640036307967431
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.6_5_6b_0.2_3_7b_0.8_10_8b_0.5_3_9b_0.1_3,0.8781982122143512,0.8064287677979828,0.9639900830477016
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.6_5_6b_0.2_3_7b_0.8_10_8b_0.05_3_9b_0.1_3,0.8782795919369754,0.8065755068323339,0.9639765352986601
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.6_5_6b_0.2_3_7b_0.8_10_8b_0.3_3_9b_0.1_3,0.8781982122143512,0.8064287677979828,0.9639900830477016
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.6_5_6b_0.2_5_7b_0.2_3_8b_0.5_3_9b_0.1_3,0.8780756318001118,0.8063358134324478,0.9638275100592036
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.6_5_6b_0.2_5_7b_0.2_3_8b_0.05_3_9b_0.1_3,0.8781570069632886,0.8064825524667987,0.9638139623101621
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.6_5_6b_0.2_5_7b_0.2_3_8b_0.3_3_9b_0.1_3,0.8780756318001116,0.8063358134324475,0.9638275100592036
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.6_5_6b_0.2_5_7b_0.5_3_8b_0.5_3_9b_0.1_3,0.8781255462465395,0.8063725865880441,0.9638952488044111
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.6_5_6b_0.2_5_7b_0.5_3_8b_0.05_3_9b_0.1_3,0.8782069235169263,0.8065193256223953,0.9638817010553696
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.6_5_6b_0.2_5_7b_0.5_3_8b_0.3_3_9b_0.1_3,0.8781255462465394,0.806372586588044,0.9638952488044111
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.6_5_6b_0.2_5_7b_0.8_10_8b_0.5_3_9b_0.1_3,0.8780654112636973,0.8062806536990529,0.9638817010553696
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.6_5_6b_0.2_5_7b_0.8_10_8b_0.05_3_9b_0.1_3,0.8781467970683556,0.8064273927334042,0.9638681533063281
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.6_5_6b_0.2_5_7b_0.8_10_8b_0.3_3_9b_0.1_3,0.8780654112636973,0.8062806536990529,0.9638817010553696
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.6_5_6b_0.5_3_7b_0.2_3_8b_0.5_3_9b_0.1_3,0.878790076545974,0.8073419678286272,0.9641120127890751
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.6_5_6b_0.5_3_7b_0.2_3_8b_0.05_3_9b_0.1_3,0.8788713704530922,0.8074887068629782,0.9640984650400336
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.6_5_6b_0.5_3_7b_0.2_3_8b_0.3_3_9b_0.1_3,0.878790076545974,0.8073419678286272,0.9641120127890751
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.6_5_6b_0.5_3_7b_0.5_3_8b_0.5_3_9b_0.1_3,0.8788400012347869,0.8073787409842236,0.9641797515342826
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.6_5_6b_0.5_3_7b_0.5_3_8b_0.05_3_9b_0.1_3,0.8789212972516036,0.8075254800185748,0.9641662037852411
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.6_5_6b_0.5_3_7b_0.5_3_8b_0.3_3_9b_0.1_3,0.8788400012347869,0.8073787409842236,0.9641797515342826
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.6_5_6b_0.5_3_7b_0.8_10_8b_0.5_3_9b_0.1_3,0.8787799076881229,0.8072868080952327,0.9641662037852411
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.6_5_6b_0.5_3_7b_0.8_10_8b_0.05_3_9b_0.1_3,0.87886121222504,0.8074335471295838,0.9641526560361996
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.6_5_6b_0.5_3_7b_0.8_10_8b_0.3_3_9b_0.1_3,0.8787799076881228,0.8072868080952326,0.9641662037852411
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.2_3_6b_0.2_3_7b_0.2_3_8b_0.5_3_9b_0.1_3,0.8782823928003198,0.8066371490130291,0.9638952488044111
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.2_3_6b_0.2_3_7b_0.2_3_8b_0.05_3_9b_0.1_3,0.8783637420651853,0.8067838880473801,0.9638817010553696
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.2_3_6b_0.2_3_7b_0.2_3_8b_0.3_3_9b_0.1_3,0.8782823928003197,0.806637149013029,0.9638952488044111
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.2_3_6b_0.2_3_7b_0.5_3_8b_0.5_3_9b_0.1_3,0.8783323105082842,0.8066739221686255,0.9639629875496186
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.2_3_6b_0.2_3_7b_0.5_3_8b_0.05_3_9b_0.1_3,0.8784136618812038,0.8068206612029765,0.9639494398005771
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.2_3_6b_0.2_3_7b_0.5_3_8b_0.3_3_9b_0.1_3,0.8783323105082842,0.8066739221686255,0.9639629875496186
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.2_3_6b_0.2_3_7b_0.8_10_8b_0.5_3_9b_0.1_3,0.8782721887329061,0.8065819892796344,0.9639494398005771
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.2_3_6b_0.2_3_7b_0.8_10_8b_0.05_3_9b_0.1_3,0.8783535486357819,0.8067287283139855,0.9639358920515356
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.2_3_6b_0.2_3_7b_0.8_10_8b_0.3_3_9b_0.1_3,0.8782721887329061,0.8065819892796344,0.9639494398005771
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.2_3_6b_0.2_5_7b_0.2_3_8b_0.5_3_9b_0.1_3,0.8781496029180941,0.8064890349140993,0.9637868668120791
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.2_3_6b_0.2_5_7b_0.2_3_8b_0.05_3_9b_0.1_3,0.8782309582593583,0.8066357739484504,0.9637733190630376
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.2_3_6b_0.2_5_7b_0.2_3_8b_0.3_3_9b_0.1_3,0.878149602918094,0.8064890349140991,0.9637868668120791
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.2_3_6b_0.2_5_7b_0.5_3_8b_0.5_3_9b_0.1_3,0.8781995198604591,0.8065258080696956,0.9638546055572866
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.2_3_6b_0.2_5_7b_0.5_3_8b_0.05_3_9b_0.1_3,0.8782808773097815,0.8066725471040468,0.9638410578082451
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.2_3_6b_0.2_5_7b_0.5_3_8b_0.3_3_9b_0.1_3,0.878199519860459,0.8065258080696954,0.9638546055572866
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.2_3_6b_0.2_5_7b_0.8_10_8b_0.5_3_9b_0.1_3,0.8781393949856313,0.8064338751807046,0.9638410578082451
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.2_3_6b_0.2_5_7b_0.8_10_8b_0.05_3_9b_0.1_3,0.878220760966741,0.8065806142150557,0.9638275100592036
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.2_3_6b_0.2_5_7b_0.8_10_8b_0.3_3_9b_0.1_3,0.8781393949856313,0.8064338751807046,0.9638410578082451
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.2_3_6b_0.5_3_7b_0.2_3_8b_0.5_3_9b_0.1_3,0.8788639514185278,0.8074951893102786,0.9640713695419506
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.2_3_6b_0.5_3_7b_0.2_3_8b_0.05_3_9b_0.1_3,0.8789452255305721,0.80764192834463,0.9640578217929091
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.2_3_6b_0.5_3_7b_0.2_3_8b_0.3_3_9b_0.1_3,0.8788639514185278,0.8074951893102786,0.9640713695419506
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.2_3_6b_0.5_3_7b_0.5_3_8b_0.5_3_9b_0.1_3,0.8789138786064866,0.8075319624658752,0.9641391082871581
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.2_3_6b_0.5_3_7b_0.5_3_8b_0.05_3_9b_0.1_3,0.8789951548290748,0.8076787015002264,0.9641255605381166
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.2_3_6b_0.5_3_7b_0.5_3_8b_0.3_3_9b_0.1_3,0.8789138786064866,0.8075319624658752,0.9641391082871581
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.2_3_6b_0.5_3_7b_0.8_10_8b_0.5_3_9b_0.1_3,0.8788537951521089,0.8074400295768842,0.9641255605381166
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.2_3_6b_0.5_3_7b_0.8_10_8b_0.05_3_9b_0.1_3,0.8789350798923191,0.8075867686112354,0.9641120127890751
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.2_3_6b_0.5_3_7b_0.8_10_8b_0.3_3_9b_0.1_3,0.8788537951521089,0.8074400295768842,0.9641255605381166
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.5_3_6b_0.2_3_7b_0.2_3_8b_0.5_3_9b_0.1_3,0.8784272894435301,0.8068056926428461,0.9640036307967431
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.5_3_6b_0.2_3_7b_0.2_3_8b_0.05_3_9b_0.1_3,0.8785086304722719,0.806952431677197,0.9639900830477016
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.5_3_6b_0.2_3_7b_0.2_3_8b_0.3_3_9b_0.1_3,0.8784272894435299,0.8068056926428459,0.9640036307967431
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.5_3_6b_0.2_3_7b_0.5_3_8b_0.5_3_9b_0.1_3,0.8784772081894036,0.8068424657984423,0.9640713695419506
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.5_3_6b_0.2_3_7b_0.5_3_8b_0.05_3_9b_0.1_3,0.8785585513262779,0.8069892048327933,0.9640578217929091
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.5_3_6b_0.2_3_7b_0.5_3_8b_0.3_3_9b_0.1_3,0.8784772081894036,0.8068424657984423,0.9640713695419506
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.5_3_6b_0.2_3_7b_0.8_10_8b_0.5_3_9b_0.1_3,0.8784170906147324,0.8067505329094512,0.9640578217929091
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.5_3_6b_0.2_3_7b_0.8_10_8b_0.05_3_9b_0.1_3,0.8784984422794226,0.8068972719438023,0.9640442740438676
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.5_3_6b_0.2_3_7b_0.8_10_8b_0.3_3_9b_0.1_3,0.8784170906147324,0.8067505329094512,0.9640578217929091
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.5_3_6b_0.2_5_7b_0.2_3_8b_0.5_3_9b_0.1_3,0.8782945025537889,0.8066575785439161,0.9638952488044111
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.5_3_6b_0.2_5_7b_0.2_3_8b_0.05_3_9b_0.1_3,0.8783758496565609,0.8068043175782672,0.9638817010553696
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.5_3_6b_0.2_5_7b_0.2_3_8b_0.3_3_9b_0.1_3,0.8782945025537889,0.8066575785439161,0.9638952488044111
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.5_3_6b_0.2_5_7b_0.5_3_8b_0.5_3_9b_0.1_3,0.8783444205341566,0.8066943516995124,0.9639629875496186
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.5_3_6b_0.2_5_7b_0.5_3_8b_0.05_3_9b_0.1_3,0.8784257697450654,0.8068410907338636,0.9639494398005771
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.5_3_6b_0.2_5_7b_0.5_3_8b_0.3_3_9b_0.1_3,0.8783444205341566,0.8066943516995124,0.9639629875496186
0b_0.8_1_1b_0.5_3_2b_0.5_3_3b_0.05_5_4b_0.5_3_5b_0.5_3_6b_0.2_5_7b_0.8_10_8b_0.5_3_9b_0.1_3,0.8782842998613074,0.8066024188105214,0.9639494398005771
