all_params,f1score,precision,recall
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.05_3_8b_0.01_5_9b_0.05_1,0.8922649955554225,0.8476483111813854,0.9418395133648544
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.3_5_8b_0.05_5_9b_0.1_1,0.8908819485524546,0.8238887648350891,0.9697343286412963
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.3_5_8b_0.05_5_9b_0.05_3,0.885782728137,0.8363230339165177,0.9414601763916925
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.3_5_8b_0.05_5_9b_0.15_3,0.8786766939169662,0.7962144760527589,0.9801931909013317
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.3_5_8b_0.05_5_9b_0.1_3,0.8847924278712953,0.8144886269357554,0.9683795537371466
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.3_5_8b_0.05_5_9b_0.01_5,0.8302689330055139,0.8180360723582669,0.8428732066167206
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.3_5_8b_0.05_5_9b_0.05_1,0.8929724652291389,0.8478394844454157,0.9431807405199626
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.3_5_8b_0.05_3_9b_0.1_1,0.8909414092364075,0.8239806977240803,0.9697478763903378
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.3_5_8b_0.05_3_9b_0.05_3,0.8858402865550834,0.836414966805509,0.941473724140734
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.3_5_8b_0.05_3_9b_0.15_3,0.8787381158795585,0.79630640894175,0.9802067386503732
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.3_5_8b_0.05_3_9b_0.1_3,0.8848523249177445,0.8145805598247466,0.9683931014861881
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.3_5_8b_0.05_3_9b_0.01_5,0.8303228553601241,0.8181280052472578,0.8428867543657621
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.3_5_8b_0.05_3_9b_0.05_1,0.8930295257017952,0.8479314173344066,0.9431942882690041
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.3_5_8b_0.1_3_9b_0.1_1,0.8909414092364073,0.8239806977240801,0.9697478763903378
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.3_5_8b_0.1_3_9b_0.05_3,0.8858402865550832,0.8364149668055088,0.941473724140734
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.3_5_8b_0.1_3_9b_0.15_3,0.8787381158795585,0.79630640894175,0.9802067386503732
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.3_5_8b_0.1_3_9b_0.1_3,0.8847573975014831,0.8144196772690122,0.9683931014861881
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.3_5_8b_0.1_3_9b_0.01_5,0.830322855360124,0.818128005247258,0.8428867543657621
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.3_5_8b_0.1_3_9b_0.05_1,0.8930295257017951,0.8479314173344067,0.9431942882690041
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.3_5_8b_0.01_5_9b_0.1_1,0.8901813244005867,0.8235903365339028,0.9684879357294786
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.3_5_8b_0.01_5_9b_0.05_3,0.8850634716078407,0.8360246056153314,0.9402137834798748
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.3_5_8b_0.01_5_9b_0.15_3,0.8779940019416389,0.7959160477515727,0.978946797989514
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.3_5_8b_0.01_5_9b_0.1_3,0.8839535868166687,0.8139680274861743,0.9671060653272459
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.3_5_8b_0.01_5_9b_0.01_5,0.8295102677353274,0.8177376440570805,0.8416268137049029
0b_0.8_1_1b_0.8_1_2b_0.5_3_3b_0.5_3_4b_0.5_3_5b_0.5_3_6b_0.5_3_7b_0.3_5_8b_0.01_5_9b_0.05_1,0.8922481193273831,0.8475410561442294,0.9419343476081449
